p3z2r31,-2.78874,-0.0488034
p3z2r49,-3.43089,0.163861
p3z2r5,-3.52723,0.218108
p3z2r55,-3.09091,-0.00795876
p3z2r6,3.39186,-2.33849
p3z2r63,-3.71298,0.213594
p3z2r65,-3.71367,0.135645
p3z2r68,3.42874,-1.15868
p3z2r7,3.26987,3.49471
p3z2r71,-4.41251,0.125171
p3z2r73,0.691231,2.09054
p3z2r75,-3.83326,0.215416
p3z2r76,3.27707,2.96161
p3z2r78,-3.86594,0.216687
p3z2r79,-1.81897,-0.548511
p3z2r8,-3.66572,0.20368
p4z1r1,3.40404,-0.280281
p4z1r10,3.48673,-2.5628
p4z1r11,-4.19008,0.151268
p4z1r12,3.42417,-2.2444
p4z1r13,-3.69826,0.200789
p4z1r14,3.22496,3.42189
p4z1r15,-4.85648,0.118777
p4z1r16,3.22976,3.29802
p4z1r18,3.10519,-1.49921
p4z1r19,3.50694,-2.63809
p4z1r2,-3.15027,0.275766
p4z1r21,3.13941,-1.73781
p4z1r22,3.26309,3.47536
p4z1r23,-1.21522,-0.619318
p4z1r24,-3.49094,0.0282572
p4z1r25,-4.00543,0.182271
p4z1r26,3.17789,-1.81004
p4z1r27,2.72729,-1.92119
p4z1r28,-3.29736,0.0670945
p4z1r29,0.643407,-1.49671
p4z1r3,-2.6751,-0.277414
p4z1r30,3.14596,-1.61156
p4z1r31,-3.49426,0.115241
p4z1r32,3.26968,3.52696
p4z1r33,3.34078,0.299091
p4z1r34,-3.73437,0.200118
p4z1r35,-3.71904,0.172886
p4z1r36,-3.09274,-0.00896188
p4z1r37,3.17353,3.17249
p4z1r38,-3.70203,0.26138
p4z1r39,-3.42227,0.158891
p4z1r4,-3.30643,0.157173
p4z1r40,2.71382,-2.19024
p4z1r42,-3.02216,0.0320037
p4z1r47,3.50065,-2.50349
p4z1r5,3.46888,-2.39725
p4z1r6,-3.06292,0.0471315
p4z1r61,-2.31864,-0.404019
p4z1r62,3.18252,3.13263
p4z1r63,-1.48436,-0.905861
p4z1r64,0.131858,-1.37169
p4z1r65,-3.57924,0.0960548
p4z1r66,-3.81213,0.0760213
p4z1r67,-3.9369,0.201235
p4z1r68,-4.02023,0.163006
p4z1r69,-3.35196,-0.0411603
p4z1r7,1.15612,-1.63633
p4z1r70,-2.49155,-0.39481
p4z1r71,3.36996,0.646614
p4z1r72,2.69348,0.204133
p4z1r73,-2.87401,0.183655
p4z1r76,-3.8588,0.17517
p4z1r77,-2.2687,-0.479277
p4z1r78,2.93275,-0.54197
p4z1r79,3.27449,3.52977
p4z1r8,2.34672,-2.1646
p4z1r80,3.50271,-2.43858
p4z1r9,3.17803,-1.42659
p4z2r1,-3.806,0.191647
p4z2r10,-3.38996,0.26488
p4z2r11,-3.18161,0.0149473
p4z2r12,2.94463,-1.69582
p4z2r13,3.25509,3.39156
p4z2r14,-1.2538,-0.544994
p4z2r15,3.26416,3.29401
p4z2r16,-1.97684,-0.541612
p4z2r17,3.24334,3.45469
p4z2r18,-3.22123,0.127577
p4z2r19,-3.62552,0.0423758
p4z2r2,-3.18327,-0.0593697
p4z2r21,2.30894,2.27884
p4z2r22,-1.19,-0.866054
p4z2r23,-3.72163,-0.111526
p4z2r24,-3.70018,0.172091
p4z2r25,3.53804,-2.44263
p4z2r26,-3.59809,0.205122
p4z2r27,-2.70521,-0.129307
p4z2r28,2.96304,-1.54802
p4z2r29,3.2667,-0.822401
p4z2r3,3.27388,-0.0197401
p4z2r30,-3.52073,0.151419
p4z2r31,3.21458,-1.49165
p4z2r32,3.07848,1.86558
p4z2r33,2.64718,-1.67403
p4z2r34,3.39057,-2.5626
p4z2r35,1.66927,-1.2915
p4z2r36,-3.95294,0.154823
p4z2r37,-3.72462,0.249177
p4z2r38,-3.85652,0.103732
p4z2r39,3.32006,0.758713
p4z2r4,3.23675,3.47148
p4z2r40,-1.65592,-0.620642
p4z2r5,2.85338,-0.670568
p4z2r50,3.54585,-2.65344
p4z2r6,3.53491,-2.60704
p4z2r61,3.28151,-2.55531
p4z2r62,3.23171,3.40154
p4z2r63,3.2781,3.52366
p4z2r64,-3.91434,0.159932
p4z2r65,2.18704,2.17192
p4z2r66,-4.10851,0.121929
p4z2r67,3.25623,3.51365
p4z2r68,3.21443,3.29757
p4z2r69,3.36522,-2.18543
p4z2r7,3.26709,3.21834
p4z2r71,-3.7875,0.077136
p4z2r72,3.37259,-2.23634
p4z2r73,3.21346,3.36136
p4z2r75,-3.41462,0.0024536
p4z2r76,-3.74373,0.0503431
p4z2r77,3.39432,-2.58784
p4z2r78,-3.57856,0.0738429
p4z2r79,3.12838,3.23711
p4z2r8,1.91871,-1.75791
p4z2r80,3.43598,-2.39586
p4z2r9,3.49524,-2.63501
